Date,EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
2009-04-27,1.3022,96.72,1.1566,1.4654,1.2198,0.8886,125.95,1.5061,0.7111,141.54,83.62,1.6914,0.566
2009-04-28,1.3146,96.44,1.144,1.4626,1.2188,0.8988,126.78,1.5039,0.7081,141.05,84.3,1.6732,0.566
2009-04-29,1.3249,97.47,1.1372,1.477,1.2032,0.897,129.15,1.5067,0.7254,143.98,85.72,1.6797,0.5715
2009-04-30,1.323,98.63,1.1414,1.4785,1.1932,0.8948,130.49,1.5101,0.7267,145.82,86.41,1.6876,0.5656
2009-05-01,1.3267,99.36,1.1357,1.4916,1.1843,0.8894,131.82,1.5067,0.7305,148.21,87.5,1.694,0.57
2009-05-04,1.3373,98.91,1.1384,1.4965,1.1774,0.8936,132.27,1.509,0.7376,148.02,87.66,1.6887,0.5725
2009-05-05,1.3312,98.98,1.1343,1.5067,1.1759,0.8835,131.76,1.51,0.7411,149.13,87.26,1.704,0.5786
2009-05-06,1.3341,98.35,1.1314,1.5133,1.1779,0.8816,131.21,1.5094,0.7485,148.83,86.93,1.7121,0.585
2009-05-07,1.3341,98.35,1.1314,1.5133,1.1779,0.8816,131.21,1.5094,0.7485,148.83,86.93,1.7121,0.585
2009-05-08,1.3621,98.39,1.1065,1.5216,1.1514,0.8952,134.02,1.5072,0.7697,149.71,88.92,1.6837,0.6042
2009-05-11,1.3595,97.44,1.1095,1.5132,1.1612,0.8986,132.47,1.5084,0.7613,147.42,87.82,1.6789,0.6049
2009-05-12,1.3642,96.39,1.1058,1.5273,1.162,0.8932,131.5,1.5085,0.7652,147.22,87.17,1.6884,0.6058
2009-05-13,1.3581,95.28,1.1076,1.5139,1.1756,0.8972,129.41,1.5043,0.7517,144.24,86.02,1.6768,0.5905
2009-05-14,1.3653,95.71,1.1032,1.5237,1.1695,0.896,130.67,1.5062,0.7514,145.83,86.76,1.6809,0.5984
2009-05-15,1.3479,95.06,1.1232,1.5163,1.1793,0.8889,128.13,1.514,0.7486,144.14,84.63,1.7032,0.5847
2009-05-18,1.3552,96.39,1.1145,1.5342,1.1624,0.8833,130.63,1.5104,0.7665,147.89,86.49,1.7099,0.5953
2009-05-19,1.3636,96.08,1.1096,1.5483,1.1562,0.8807,131.01,1.5131,0.7751,148.76,86.59,1.718,0.6022
2009-05-20,1.3768,94.75,1.1012,1.5754,1.1408,0.8739,130.45,1.5161,0.7752,149.27,86.04,1.7348,0.6086
2009-05-21,1.389,94.21,1.0937,1.5839,1.1405,0.8769,130.86,1.5191,0.7754,149.22,86.14,1.7323,0.6068
2009-05-22,1.4011,94.89,1.0845,1.5916,1.1212,0.8804,132.95,1.5195,0.7847,151.03,87.5,1.7261,0.6213
2009-05-25,1.3995,94.79,1.083,1.5908,1.125,0.8799,132.71,1.5168,0.7813,150.79,87.49,1.723,0.6197
2009-05-26,1.3986,94.97,1.084,1.593,1.1118,0.878,132.83,1.5161,0.785,151.28,87.61,1.768,0.6245
2009-05-27,1.3887,95.21,1.0887,1.6,1.1186,0.8674,132.54,1.5119,0.778,152.34,87.45,1.7419,0.6165
2009-05-28,1.3942,96.95,1.0851,1.5939,1.1144,0.8746,135.17,1.513,0.7857,154.52,89.32,1.7297,0.6236
2009-05-29,1.4135,95.28,1.0676,1.6132,1.0941,0.8762,134.54,1.509,0.799,153.54,89.15,1.7223,0.6388
2009-06-01,1.4158,96.73,1.0704,1.6436,1.0911,0.8613,136.98,1.5158,0.8109,158.99,90.34,1.7591,0.6388
2009-06-02,1.4319,95.65,1.0608,1.6577,1.0909,0.8638,136.96,1.519,0.822,158.56,90.17,1.7585,0.6588
2009-06-03,1.4135,95.85,1.0712,1.6276,1.1105,0.8685,135.48,1.5141,0.7955,156.01,89.48,1.7435,0.6293
2009-06-04,1.4175,96.88,1.0698,1.619,1.0972,0.8755,137.33,1.5164,0.8015,156.85,90.56,1.732,0.6342
2009-06-05,1.3964,98.84,1.0863,1.5978,1.1189,0.874,138.02,1.5169,0.7936,157.93,90.99,1.7357,0.6263
2009-06-08,1.3892,98.37,1.093,1.605,1.1192,0.8655,136.66,1.516,0.7875,157.88,90.08,1.7494,0.6183
2009-06-09,1.4085,97.37,1.0776,1.6342,1.0995,0.8619,137.13,1.5178,0.8029,159.12,90.36,1.761,0.6275
2009-06-10,1.3975,98.26,1.0817,1.6314,1.1098,0.8566,137.32,1.5117,0.8006,160.3,90.84,1.7647,0.6259
2009-06-11,1.4127,97.54,1.0698,1.6588,1.0981,0.8516,137.79,1.5113,0.8218,161.8,91.18,1.7746,0.6458
2009-06-12,1.401,98.22,1.0792,1.6452,1.1186,0.8516,137.6,1.512,0.813,161.59,91.01,1.7755,0.6417
2009-06-15,1.3786,97.65,1.0926,1.629,1.1337,0.8463,134.62,1.5065,0.7923,159.07,89.36,1.7802,0.6295
2009-06-16,1.3849,96.53,1.0879,1.6428,1.1347,0.843,133.68,1.5066,0.796,158.58,88.73,1.7872,0.6323
2009-06-17,1.3947,95.59,1.0794,1.6395,1.1312,0.8504,133.32,1.5056,0.7936,156.68,88.55,1.7698,0.6335
2009-06-18,1.3899,96.61,1.0861,1.6346,1.1326,0.8503,134.28,1.5097,0.8009,157.92,88.94,1.7755,0.6395
2009-06-19,1.3955,96.22,1.0799,1.6517,1.1345,0.8449,134.28,1.507,0.8062,158.93,89.1,1.7837,0.6433
2009-06-22,1.3874,95.97,1.0858,1.6349,1.1522,0.8486,133.15,1.5064,0.7892,156.9,88.39,1.7752,0.6315
2009-06-23,1.408,95.24,1.067,1.6447,1.1513,0.8561,134.1,1.5024,0.7947,156.65,89.26,1.7549,0.6398
2009-06-24,1.3916,95.77,1.0994,1.6395,1.1522,0.8488,133.27,1.5299,0.7956,157.01,87.11,1.8025,0.6395
2009-06-25,1.398,95.81,1.0948,1.6366,1.1567,0.8542,134.01,1.5309,0.8004,156.82,87.53,1.7917,0.6435
2009-06-26,1.4077,95.17,1.0817,1.653,1.1523,0.8516,133.97,1.5227,0.808,157.32,87.98,1.7881,0.6456
2009-06-29,1.4086,96.01,1.0819,1.6575,1.1562,0.8498,135.24,1.524,0.8082,159.14,88.74,1.7932,0.6515
2009-06-30,1.4042,96.35,1.0853,1.6467,1.1621,0.8527,135.29,1.524,0.8077,158.66,88.78,1.7873,0.6458
2009-07-01,1.4151,96.51,1.0746,1.6478,1.1488,0.8588,136.57,1.5207,0.8092,159.02,89.82,1.7706,0.6424
2009-07-02,1.4033,95.83,1.0828,1.6399,1.1607,0.855,134.36,1.5183,0.7947,157.15,88.5,1.7757,0.6299
2009-07-03,1.3975,96.07,1.0869,1.6328,1.1604,0.8559,134.26,1.5189,0.7974,156.86,88.39,1.7747,0.6306
2009-07-06,1.3962,95.29,1.0861,1.6254,1.162,0.859,133.04,1.5164,0.7938,154.88,87.74,1.7653,0.6319
2009-07-07,1.3912,94.8,1.0898,1.6124,1.1662,0.8628,131.89,1.5161,0.7894,152.86,86.99,1.7572,0.6292
2009-07-08,1.3851,92.44,1.0919,1.6026,1.1709,0.8643,128.04,1.5124,0.7743,148.14,84.66,1.7499,0.623
2009-07-09,1.4031,92.86,1.0777,1.6342,1.1614,0.8585,130.31,1.5125,0.7831,151.75,86.15,1.7616,0.6295
2009-07-10,1.3949,92.32,1.0843,1.6189,1.1637,0.8615,128.8,1.5127,0.7782,149.46,85.12,1.7555,0.6268
2009-07-13,1.3996,92.93,1.0819,1.6232,1.1515,0.8622,130.06,1.5142,0.7833,150.84,85.9,1.7561,0.6333
2009-07-14,1.3933,93.31,1.0914,1.6276,1.1358,0.856,130.01,1.5206,0.7888,151.87,85.5,1.7764,0.6352
2009-07-15,1.4125,94.4,1.0736,1.6422,1.1134,0.8601,133.34,1.5165,0.8042,155.02,87.93,1.7631,0.651
2009-07-16,1.4137,93.71,1.0739,1.6442,1.1183,0.8598,132.51,1.5183,0.8043,154.1,87.24,1.7656,0.6476
2009-07-17,1.4138,94.24,1.0747,1.638,1.1165,0.8631,133.29,1.5194,0.8032,154.37,87.69,1.7604,0.6447
2009-07-20,1.4221,94.21,1.0687,1.6534,1.107,0.8601,133.96,1.5198,0.8154,155.77,88.11,1.767,0.6566
2009-07-21,1.4192,93.61,1.0682,1.6422,1.1074,0.8639,132.87,1.5159,0.8137,153.75,87.64,1.7543,0.6566
2009-07-22,1.4213,93.53,1.0662,1.6456,1.099,0.8637,132.93,1.5154,0.8156,153.91,87.72,1.7545,0.6589
2009-07-23,1.4209,95.13,1.0717,1.6529,1.0853,0.8596,135.17,1.5228,0.8173,157.24,88.77,1.7714,0.6574
2009-07-24,1.421,94.7,1.0711,1.644,1.0832,0.8642,134.63,1.5225,0.817,155.74,88.39,1.7612,0.6574
2009-07-27,1.4242,95.21,1.0697,1.6498,1.0804,0.8633,135.6,1.5235,0.8228,157.08,89.01,1.7648,0.6561
2009-07-28,1.4175,94.47,1.0747,1.6432,1.0826,0.8626,133.91,1.5234,0.8271,155.23,87.9,1.7659,0.6585
2009-07-29,1.4041,95,1.0876,1.6385,1.0895,0.8568,133.38,1.5268,0.8165,155.65,87.32,1.7819,0.6585
2009-07-30,1.4077,95.59,1.088,1.6493,1.0825,0.8535,134.56,1.5316,0.827,157.66,87.86,1.7944,0.6532
2009-07-31,1.4253,94.78,1.0688,1.6698,1.0783,0.8536,135.09,1.5333,0.8348,158.26,88.68,1.7847,0.6611
2009-08-03,1.4408,95.31,1.0601,1.6922,1.0675,0.8514,137.32,1.5274,0.8411,161.28,89.91,1.7939,0.6668
2009-08-04,1.4388,95.27,1.0615,1.6919,1.0744,0.8504,137.07,1.5273,0.8418,161.19,89.75,1.796,0.6662
2009-08-05,1.4425,94.95,1.0605,1.7016,1.0694,0.8477,136.97,1.5298,0.8419,161.57,89.53,1.8045,0.6746
2009-08-06,1.4341,95.44,1.066,1.6775,1.0787,0.8553,136.87,1.5288,0.8381,160.1,89.53,1.7882,0.6697
2009-08-07,1.4169,97.59,1.0828,1.6668,1.0829,0.8501,138.28,1.5342,0.8367,162.66,90.13,1.8048,0.6719
2009-08-10,1.4132,97.04,1.0855,1.6461,1.0881,0.8583,137.16,1.5346,0.8358,159.74,89.37,1.7874,0.6751
2009-08-11,1.4148,96.02,1.0818,1.6481,1.1011,0.8584,135.85,1.5305,0.8295,158.28,88.76,1.7829,0.667
2009-08-12,1.4212,96.13,1.0759,1.6513,1.0875,0.8608,136.66,1.5296,0.8361,158.74,89.33,1.7768,0.6742
2009-08-13,1.4274,95.27,1.0703,1.6563,1.0881,0.8615,135.99,1.5279,0.8413,157.8,88.98,1.773,0.6784
2009-08-14,1.4174,94.87,1.0746,1.6508,1.1012,0.8586,134.47,1.5231,0.8294,156.61,88.28,1.7739,0.676
2009-08-17,1.4083,94.48,1.0781,1.634,1.1046,0.8619,133.06,1.5183,0.8227,154.38,87.64,1.7616,0.6693
2009-08-18,1.4142,94.64,1.075,1.6577,1.1011,0.8531,133.84,1.5203,0.8267,156.88,88.04,1.782,0.6751
2009-08-19,1.4237,93.92,1.0648,1.6539,1.0967,0.8608,133.71,1.516,0.8279,155.33,88.2,1.7611,0.6739
2009-08-20,1.4266,94.14,1.0621,1.6519,1.0871,0.8636,134.31,1.5153,0.8321,155.49,88.6,1.7544,0.6739
2009-08-21,1.4346,94.31,1.0568,1.6495,1.0823,0.8697,135.3,1.516,0.8345,155.56,89.24,1.7432,0.6822
2009-08-24,1.4289,94.51,1.0623,1.6399,1.0774,0.8713,135.05,1.5179,0.8382,154.99,88.97,1.7421,0.6853
2009-08-25,1.4311,94.18,1.0607,1.6352,1.085,0.8752,134.8,1.518,0.8363,154.02,88.8,1.7345,0.6844
2009-08-26,1.4241,94.14,1.0682,1.6242,1.0977,0.8768,134.08,1.5217,0.8275,152.93,88.1,1.7352,0.6808
2009-08-27,1.4372,93.45,1.0572,1.6287,1.0842,0.8824,134.3,1.5194,0.8406,152.2,88.39,1.7219,0.6887
2009-08-28,1.4296,93.59,1.06,1.6282,1.0928,0.8777,133.8,1.5158,0.8413,152.38,88.25,1.7267,0.6842
2009-08-31,1.4322,92.99,1.059,1.6266,1.0953,0.8805,133.18,1.518,0.8413,151.26,88.25,1.724,0.6845
2009-09-01,1.4213,92.94,1.0662,1.6162,1.1051,0.8794,132.1,1.5154,0.8272,150.21,87.17,1.7232,0.6756
2009-09-02,1.4268,92.15,1.0603,1.6269,1.1047,0.8764,131.49,1.5131,0.8341,149.93,86.88,1.7256,0.673
2009-09-03,1.425,92.55,1.0623,1.6323,1.1039,0.8729,131.88,1.5138,0.839,151.08,87.12,1.7341,0.6768
2009-09-04,1.4311,92.99,1.0593,1.6395,1.0855,0.8727,133.1,1.5162,0.8506,152.5,87.78,1.7371,0.6874
2009-09-07,1.4329,92.88,1.06,1.6328,1.0768,0.8773,133.09,1.5196,0.8557,151.66,87.59,1.731,0.6928
2009-09-08,1.4507,92.2,1.0453,1.6503,1.0794,0.8788,133.79,1.5165,0.863,152.16,88.21,1.7251,0.6959
2009-09-09,1.4542,92.12,1.0424,1.653,1.0811,0.8797,133.96,1.5159,0.8607,152.27,88.37,1.7231,0.695
2009-09-10,1.4574,91.78,1.0392,1.6654,1.0801,0.8751,133.76,1.5145,0.8621,152.85,88.32,1.7307,0.7025
2009-09-11,1.4594,90.58,1.037,1.6679,1.0773,0.875,132.19,1.5134,0.8639,151.08,87.35,1.7296,0.7067
2009-09-14,1.4615,90.82,1.0354,1.6575,1.0841,0.8817,132.88,1.5132,0.8611,150.7,87.81,1.7162,0.7001
2009-09-15,1.4675,91.04,1.0334,1.6501,1.0715,0.8893,133.63,1.5169,0.8642,150.22,88.07,1.7056,0.7032
2009-09-16,1.4731,90.83,1.0304,1.6505,1.0652,0.8922,133.8,1.5183,0.8745,149.93,88.12,1.701,0.7141
2009-09-17,1.4744,91.16,1.0284,1.6443,1.0646,0.8967,134.41,1.5164,0.8718,149.89,88.64,1.691,0.7098
2009-09-18,1.4722,91.38,1.0288,1.6268,1.0696,0.9049,134.52,1.5145,0.8687,148.66,88.82,1.6737,0.7095
2009-09-21,1.4676,92.06,1.0326,1.6208,1.0778,0.9055,135.11,1.5154,0.863,149.21,89.15,1.6736,0.7067
2009-09-22,1.4799,91.18,1.0233,1.6365,1.0691,0.9043,134.94,1.5144,0.8734,149.22,89.1,1.6746,0.7204
2009-09-23,1.4744,91.32,1.026,1.636,1.075,0.9012,134.64,1.5127,0.8705,149.4,89.01,1.6785,0.7204
2009-09-24,1.4652,91.26,1.0303,1.6063,1.0907,0.9122,133.71,1.5096,0.8652,146.59,88.58,1.655,0.7162
2009-09-25,1.4669,89.83,1.0295,1.5934,1.0915,0.9206,131.77,1.5102,0.8653,143.14,87.26,1.6404,0.7171
2009-09-28,1.4599,89.65,1.0337,1.5872,1.0866,0.9199,130.89,1.509,0.8701,142.32,86.73,1.6406,0.7154
2009-09-29,1.4571,90.22,1.0376,1.5948,1.0855,0.9137,131.47,1.511,0.8706,143.88,87,1.6538,0.7139
2009-09-30,1.4632,89.77,1.0364,1.5983,1.0697,0.9155,131.35,1.5165,0.8834,143.48,86.68,1.6565,0.7225
2009-10-01,1.4522,89.75,1.0418,1.5936,1.0843,0.9112,130.37,1.5133,0.8679,143.05,86.14,1.6602,0.7135
2009-10-02,1.4571,89.74,1.0352,1.5914,1.0824,0.9156,130.77,1.509,0.8633,142.79,86.66,1.6475,0.7155
2009-10-05,1.4652,89.55,1.0319,1.5941,1.0702,0.9191,131.21,1.5119,0.8771,142.75,86.78,1.645,0.7301
2009-10-06,1.4713,88.78,1.0271,1.591,1.0594,0.9245,130.62,1.5115,0.8893,141.23,86.43,1.6334,0.7331
2009-10-07,1.468,88.63,1.0337,1.5948,1.0624,0.9205,130.11,1.5175,0.8895,141.35,85.74,1.6485,0.7349
2009-10-08,1.4779,88.38,1.0268,1.6072,1.0522,0.9196,130.76,1.5175,0.9056,142.21,86.17,1.6503,0.7422
2009-10-09,1.4709,89.85,1.0324,1.5938,1.0438,0.9287,132.16,1.5186,0.903,142.3,87.03,1.6351,0.7343
2009-10-12,1.4777,89.88,1.0267,1.5787,1.0356,0.936,132.8,1.5172,0.9052,141.88,87.53,1.6209,0.7327
2009-10-13,1.483,89.75,1.0233,1.5892,1.0364,0.9332,133.1,1.5176,0.9053,142.63,87.71,1.6262,0.7338
2009-10-14,1.4918,89.4,1.0153,1.5971,1.0261,0.9341,133.37,1.5146,0.9138,142.78,88.05,1.6215,0.7388
2009-10-15,1.4887,90.23,1.0164,1.625,1.0312,0.916,134.33,1.5135,0.9185,146.65,88.74,1.6522,0.7428
2009-10-16,1.4893,90.9,1.0186,1.6355,1.0382,0.9106,135.38,1.517,0.9172,148.67,89.24,1.6659,0.7393
2009-10-19,1.4944,90.63,1.0127,1.6371,1.0298,0.916,135.44,1.5134,0.9275,148.37,89.49,1.6579,0.754
2009-10-20,1.4929,90.72,1.0128,1.6368,1.0507,0.9121,135.44,1.512,0.922,148.49,89.57,1.6578,0.7479
2009-10-21,1.4999,90.9,1.0073,1.6579,1.0451,0.9047,136.34,1.5108,0.9259,150.7,90.24,1.67,0.758
2009-10-22,1.5025,91.28,1.0048,1.6617,1.0476,0.904,137.16,1.5098,0.9268,151.71,90.83,1.6701,0.7583
2009-10-23,1.4997,92.07,1.0094,1.6308,1.0523,0.9196,138.08,1.5138,0.922,150.15,91.21,1.6461,0.7541
2009-10-26,1.496,92.2,1.0188,1.63,1.0672,0.9117,137.01,1.5139,0.9137,150.29,90.5,1.6606,0.7463
2009-10-27,1.4792,91.88,1.0226,1.6372,1.0662,0.9037,135.81,1.5126,0.9146,150.43,89.85,1.6742,0.7429
2009-10-28,1.4715,90.8,1.0265,1.6374,1.0786,0.8987,133.61,1.5105,0.8965,148.68,88.46,1.6808,0.7237
2009-10-29,1.4829,91.48,1.0191,1.6529,1.0672,0.8972,135.66,1.5112,0.9157,151.21,89.77,1.6844,0.7322
2009-10-30,1.4713,90,1.0258,1.6415,1.0822,0.8961,132.41,1.5094,0.8996,147.72,87.7,1.684,0.7163
2009-11-02,1.4813,90.46,1.0183,1.6394,1.075,0.903,134,1.5088,0.9059,148.31,88.81,1.6701,0.7202
2009-11-03,1.4711,90.35,1.0268,1.6413,1.0681,0.8963,132.91,1.5105,0.9022,146.28,87.99,1.6852,0.7206
2009-11-04,1.4866,90.6,1.0158,1.6561,1.0633,0.8977,134.69,1.5101,0.91,150.04,89.19,1.6823,0.7262
2009-11-05,1.4875,90.74,1.0158,1.6586,1.0657,0.8967,134.99,1.5114,0.9105,150.49,89.3,1.6852,0.7214
2009-11-06,1.4846,89.92,1.017,1.6615,1.0748,0.8935,133.51,1.5102,0.9174,149.39,88.4,1.6898,0.7243
2009-11-09,1.4987,90,1.0082,1.6745,1.0569,0.895,134.9,1.5113,0.9297,150.69,89.24,1.6885,0.7418
2009-11-10,1.4978,89.82,1.0079,1.6728,1.0494,0.8952,134.59,1.5101,0.9301,150.28,89.11,1.6864,0.7424
2009-11-11,1.4979,89.79,1.0081,1.6555,1.0458,0.9045,134.53,1.5102,0.9292,148.66,89.06,1.6691,0.7391
2009-11-12,1.4841,90.4,1.0176,1.6581,1.0561,0.8947,134.2,1.5104,0.9224,149.93,88.83,1.6876,0.7313
2009-11-13,1.4914,89.63,1.0117,1.669,1.0497,0.8934,133.7,1.5094,0.9341,149.65,88.56,1.6891,0.7442
2009-11-16,1.4968,89.08,1.0074,1.6829,1.0473,0.8894,133.38,1.5082,0.9364,149.99,88.42,1.6962,0.7483
2009-11-17,1.4868,89.29,1.0164,1.6813,1.0509,0.8843,132.78,1.5114,0.9305,150.14,87.85,1.7089,0.7452
2009-11-18,1.4961,89.35,1.0098,1.6744,1.0542,0.8934,133.71,1.511,0.9296,149.64,88.48,1.6911,0.7461
2009-11-19,1.4917,89.04,1.0132,1.6658,1.0628,0.8952,132.86,1.5116,0.9193,148.32,87.86,1.6879,0.7313
2009-11-20,1.4859,88.97,1.0175,1.6497,1.0698,0.9007,132.21,1.5119,0.9153,146.77,87.43,1.6784,0.7239
2009-11-23,1.4963,88.95,1.0095,1.6614,1.0558,0.9005,133.13,1.511,0.9243,147.76,88.1,1.6773,0.7331
2009-11-24,1.4965,88.51,1.0089,1.6576,1.0583,0.9026,132.47,1.5099,0.9188,146.71,87.72,1.6724,0.7245
2009-11-25,1.5136,87.32,0.996,1.6715,1.045,0.9054,132.2,1.5078,0.9317,145.93,87.65,1.665,0.7316
2009-11-26,1.4984,86.47,1.0046,1.6496,1.0597,0.9081,129.59,1.5055,0.9113,142.67,86.06,1.6575,0.7142
2009-11-27,1.4957,86.77,1.0064,1.648,1.0635,0.9075,129.78,1.5056,0.907,143.02,86.18,1.6581,0.7102
2009-11-30,1.5016,86.43,1.0044,1.6448,1.0556,0.9127,129.79,1.5083,0.9157,142.14,86.04,1.6519,0.7159
2009-12-01,1.5085,86.68,0.9994,1.6619,1.0467,0.907,130.76,1.5076,0.9258,144.05,86.73,1.6609,0.7267
2009-12-02,1.5044,87.43,1.0015,1.6634,1.0507,0.9042,131.56,1.5069,0.9246,145.46,87.28,1.6654,0.7219
2009-12-03,1.5073,88.18,0.9998,1.6562,1.0547,0.9101,132.95,1.5071,0.925,146.1,88.21,1.6561,0.7224
2009-12-04,1.4843,90.49,1.0168,1.6442,1.0586,0.9025,134.33,1.5097,0.9144,148.79,88.96,1.6721,0.715
2009-12-07,1.4818,89.49,1.0198,1.6442,1.0522,0.901,132.64,1.5113,0.9118,147.2,87.75,1.6773,0.7123
2009-12-08,1.4699,88.32,1.027,1.6288,1.0636,0.9025,129.84,1.5098,0.904,143.87,85.98,1.673,0.7061
2009-12-09,1.4731,87.81,1.0259,1.627,1.054,0.9052,129.35,1.5116,0.909,142.87,85.57,1.669,0.7193
2009-12-10,1.4726,88.21,1.0262,1.627,1.0501,0.9048,129.91,1.5112,0.9168,143.55,85.95,1.6699,0.728
2009-12-11,1.4619,89.1,1.034,1.6236,1.0596,0.9003,130.3,1.5123,0.9116,144.69,86.15,1.6794,0.7246
2009-12-14,1.465,88.62,1.0317,1.6304,1.0588,0.8982,129.83,1.512,0.9165,144.47,85.86,1.6826,0.7277
2009-12-15,1.4528,89.6,1.0406,1.6266,1.062,0.8928,130.18,1.5117,0.9056,145.74,86.09,1.6927,0.7211
2009-12-16,1.4532,89.8,1.0384,1.6329,1.0604,0.8898,130.51,1.5093,0.9004,146.65,86.46,1.6959,0.7202
2009-12-17,1.4347,89.96,1.0464,1.616,1.0694,0.8876,129.08,1.5015,0.8864,145.37,85.95,1.6911,0.7094
2009-12-18,1.434,90.28,1.0423,1.614,1.0658,0.8882,129.47,1.4948,0.8905,145.74,86.6,1.6825,0.7105
2009-12-21,1.4282,91.17,1.0458,1.6049,1.0609,0.8898,130.22,1.4939,0.8818,146.31,87.17,1.678,0.7052
2009-12-22,1.425,91.8,1.0484,1.5967,1.0578,0.892,130.81,1.4942,0.8758,146.57,87.53,1.6742,0.7017
2009-12-23,1.433,91.64,1.0393,1.5958,1.0479,0.8976,131.32,1.4893,0.8798,146.21,88.17,1.658,0.7045
2009-12-24,1.4349,91.62,1.0388,1.5951,1.0498,0.8994,131.49,1.491,0.8822,146.04,88.15,1.657,0.7055
2009-12-25,1.4426,91.17,1.0356,1.5961,1.0499,0.8916,131.36,1.4915,0.8847,145.9,88.33,1.6565,0.7063
2009-12-28,1.4383,91.57,1.0341,1.6004,1.0422,0.8985,131.72,1.4876,0.8872,146.58,88.45,1.655,0.7083
2009-12-29,1.4359,92.01,1.0361,1.5904,1.0433,0.9026,132.12,1.4876,0.8942,146.36,88.8,1.6483,0.7183
2009-12-30,1.4336,92.43,1.0365,1.6071,1.0551,0.8917,132.52,1.486,0.8929,148.55,89.16,1.6661,0.7211
2009-12-31,1.4318,93.08,1.0348,1.6166,1.0482,0.8857,133.29,1.482,0.8991,150.51,89.9,1.673,0.7264
2010-01-01,1.4318,93.08,1.0348,1.6166,1.0482,0.8857,133.29,1.482,0.8991,150.51,89.9,1.673,0.7264
2010-01-04,1.4411,92.54,1.0298,1.6099,1.0412,0.895,133.39,1.4839,0.9124,149.01,89.87,1.6577,0.7336
2010-01-05,1.4366,91.65,1.0334,1.5993,1.0387,0.8981,131.68,1.4847,0.9115,146.61,88.69,1.6529,0.734
2010-01-06,1.4412,92.32,1.0275,1.6023,1.0314,0.8994,133.08,1.4808,0.9201,147.94,89.86,1.6462,0.7377
2010-01-07,1.4319,93.27,1.0335,1.5936,1.0348,0.8984,133.56,1.48,0.917,148.63,90.23,1.6472,0.7317
2010-01-08,1.4411,92.59,1.0238,1.6029,1.0306,0.8991,133.44,1.4755,0.9242,148.39,90.41,1.641,0.7366
2010-01-11,1.4526,92.06,1.0151,1.6108,1.0329,0.9014,133.72,1.4751,0.9315,148.27,90.66,1.6356,0.7432
2010-01-12,1.4487,90.95,1.0182,1.6162,1.04,0.896,131.76,1.4755,0.9197,147,89.3,1.6458,0.7381
2010-01-13,1.4506,91.45,1.0181,1.6283,1.0302,0.8908,132.68,1.4777,0.924,148.93,89.78,1.6586,0.7397
2010-01-14,1.4496,91.11,1.0184,1.6323,1.023,0.8879,132.07,1.4765,0.9312,148.7,89.44,1.6625,0.7424
2010-01-15,1.4375,90.81,1.0269,1.6258,1.0295,0.884,130.55,1.4764,0.9229,147.63,88.41,1.6693,0.738
2010-01-18,1.4386,90.76,1.0245,1.6326,1.0253,0.881,130.57,1.4739,0.9264,148.16,88.58,1.6725,0.739
2010-01-19,1.4304,91.07,1.0311,1.6372,1.0302,0.8733,130.3,1.4748,0.9245,149.17,88.33,1.6883,0.739
2010-01-20,1.4102,91.23,1.0439,1.6287,1.0475,0.8657,128.66,1.4722,0.9086,148.6,87.38,1.7006,0.72
2010-01-21,1.4098,90.36,1.0416,1.6208,1.0502,0.8696,127.4,1.4689,0.9035,146.43,86.71,1.6891,0.7124
2010-01-22,1.414,89.87,1.0411,1.611,1.058,0.8776,127.09,1.4724,0.9013,144.8,86.31,1.6773,0.7104
2010-01-25,1.4153,90.21,1.0392,1.6232,1.0576,0.8719,127.7,1.4713,0.9046,146.46,86.8,1.687,0.7142
2010-01-26,1.4076,89.66,1.0458,1.614,1.0619,0.8718,126.23,1.4725,0.8984,144.75,85.71,1.6886,0.7074
2010-01-27,1.4018,89.96,1.0499,1.6158,1.0645,0.8672,126.11,1.472,0.8935,145.34,85.65,1.6968,0.7047
2010-01-28,1.3971,89.85,1.0515,1.6128,1.0656,0.8663,125.55,1.4694,0.8945,144.93,85.42,1.6961,0.7047
2010-01-29,1.3867,90.27,1.0604,1.6,1.0685,0.8664,125.2,1.4705,0.8856,144.46,85.12,1.6966,0.7016
2010-02-01,1.3926,90.64,1.0567,1.5959,1.0622,0.8725,126.24,1.4718,0.8909,144.68,85.79,1.6865,0.7085
2010-02-02,1.3963,90.34,1.0547,1.5978,1.0581,0.8735,126.16,1.4731,0.8865,144.35,85.62,1.6858,0.7122
2010-02-03,1.3903,90.94,1.0586,1.5904,1.0614,0.874,126.41,1.4716,0.8834,144.61,85.89,1.6837,0.7082
2010-02-04,1.3738,88.9,1.0657,1.575,1.0722,0.872,122.13,1.4643,0.8648,140.03,83.38,1.6789,0.6874
2010-02-05,1.3652,89.33,1.0735,1.5623,1.0713,0.8737,121.98,1.4659,0.8657,139.58,83.2,1.6775,0.6866
2010-02-08,1.3659,89.28,1.0724,1.5604,1.0744,0.8754,121.98,1.4649,0.8644,139.3,83.25,1.6733,0.683
2010-02-09,1.378,89.63,1.0648,1.5697,1.0675,0.8777,123.46,1.4672,0.8774,140.68,84.17,1.6714,0.6948
